timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1723528221.0063035,1.2670367438488876,-0.13081577898426833,-0.03224803476942442,-4.866372741131351e-05,-0.001006299987863424,0.05422721965969523,0.9985281135952835,map,base_link
1723528221.1063318,1.355521672776651,-0.14743862187813622,-0.024327085233701383,-7.719076759373368e-06,-0.000936679180594898,0.055109339095011305,0.9984798862856675,map,base_link
1723528221.2396924,1.4672241881695345,-0.1655818212165151,-0.021818963439972312,5.882092515544971e-06,-0.0008720115031879268,0.05685919582326911,0.9983818264630374,map,base_link
1723528221.3397129,1.527216351540268,-0.17489667365466802,-0.028525795044093843,0.00014955360580532647,-0.0011422964103152,0.05744159770937219,0.9983482036069503,map,base_link
1723528221.4730718,1.6112782461227073,-0.18644926364753556,-0.03991673249278847,3.9038105925144064e-05,-0.001483443438051323,0.0587791453449351,0.9982699083635204,map,base_link
1723528221.5730898,1.6574635186379725,-0.17889879726197683,-0.028197553823021426,4.4281664141051865e-05,-0.0011699456163025436,0.058300053930860886,0.9982984187997334,map,base_link
1723528221.6731083,1.7262992546031624,-0.18406666910166264,-0.02175600177541691,0.00017715018394319018,-0.0010154332911834723,0.05967535508001123,0.9982173057551738,map,base_link
1723528221.8064647,1.9000295002157208,-0.19943828304822966,-0.02363227599962467,-4.589952106965721e-05,-0.0012815953061646559,0.06214986028128967,0.9980660049684698,map,base_link
1723528221.9064808,2.061672911282494,-0.21432154508187534,-0.029125308834851538,8.865649954036461e-05,-0.0013291464857591625,0.06354618964349584,0.9979780094227715,map,base_link
1723528222.0064974,2.1976942924101817,-0.22712205247212625,-0.028174679344992137,0.00012337389752174039,-0.0015182223583652002,0.06461781269074754,0.9979089227293318,map,base_link
1723528222.1398644,2.36043081038917,-0.2436879768784201,-0.025950371149058113,0.00011890924039548189,-0.0019276727750380785,0.06576629034778937,0.9978331849523523,map,base_link
1723528222.2398925,2.4393637736819853,-0.24866351750824173,-0.024259940454862072,-6.043044481913354e-05,-0.0018791225111289855,0.06564449132982829,0.9978413030160647,map,base_link
1723528222.3732634,2.5528655438373473,-0.24664898353036216,-0.025795537510080693,-0.0007084647365306242,-0.002153918042237377,0.06540711431677144,0.9978560858718742,map,base_link
1723528222.4732916,2.6201430294896495,-0.24513594962312724,-0.033176899470914865,-0.00021064855627233553,-0.001780134958606223,0.06503464430930384,0.9978813966530679,map,base_link
1723528222.6066618,2.760951396366269,-0.26234059991005443,-0.03959789571954903,5.095125294860867e-05,-0.0012650889469029817,0.06540292572000136,0.9978581333341882,map,base_link
1723528222.7400312,3.0001736534913968,-0.28585401436021524,-0.05028934898404616,0.00011100100411881766,-0.00117916347608197,0.06458555689708415,0.9979114705686909,map,base_link
1723528222.8400578,3.179101959185518,-0.29344543095276154,-0.037959572420767265,8.806785206232941e-05,-0.0011113628097088346,0.06430569287178828,0.9979296242626721,map,base_link
1723528222.940085,3.342622646149535,-0.2979333667260664,-0.03362461606296416,0.0001508349615483177,-0.0007868672049567107,0.06452201051331581,0.9979159625179547,map,base_link
1723528223.040111,3.476299364140075,-0.30216025289360493,-0.03757116811419868,0.0007096929095125437,-0.0010250032598559434,0.06412000429088481,0.9979414164939886,map,base_link
1723528223.1401377,3.5776700172716693,-0.3171488927509838,-0.053482659616958084,0.0005211579497481943,-0.001413808360454892,0.06322855949007872,0.9979979352709708,map,base_link
1723528223.2735054,3.687558109967302,-0.3422111207644185,-0.06373810287702668,0.0005396084572520526,-0.0015095838767052695,0.06362383493444454,0.9979726637576135,map,base_link
1723528223.3735301,3.7523829261524426,-0.3513693000260884,-0.05732785181752315,0.00025494913768624725,-0.0014804823732212948,0.06223794663699197,0.998060209191455,map,base_link
1723528223.4735556,3.8574053747721386,-0.362626274734518,-0.053734372951924264,0.0005026060798019413,-0.0011650348605123624,0.06263847554556062,0.998035476053948,map,base_link
1723528223.5735793,3.9967241347715423,-0.36968439002495795,-0.05104903321436584,9.849642668060955e-05,-0.0013914640800361086,0.06222677518357689,0.9980610615470481,map,base_link
1723528223.673604,4.143575352505573,-0.386054605457223,-0.05217470448421851,-0.0005555071386633063,-0.00133981726084421,0.06274407902650159,0.9980285952058902,map,base_link
1723528223.7736275,4.295990117219938,-0.3949906036322953,-0.06774343656095984,-0.00045802256625193004,-0.0011593409877921894,0.06148835912864709,0.9981070222353259,map,base_link
1723528223.8736513,4.4415186337784816,-0.4046232991803023,-0.0664587750414645,-6.707924706461707e-05,-0.0010194076975371252,0.06200052035522407,0.9980755942232042,map,base_link
1723528224.0403557,4.716880160173925,-0.4381447573751718,-0.06771545569241261,0.00023816529331952745,-0.0017849813377370349,0.06072779062537503,0.9981527400977657,map,base_link
1723528224.1403859,4.929977765294497,-0.4556404513679592,-0.07321598834508727,0.00030500270306249133,-0.0017973272814480986,0.06065590236187038,0.9981570708544131,map,base_link
1723528224.2404149,5.155365614479626,-0.4577234306393119,-0.07047475592763054,7.497101469242056e-05,-0.002122561363473475,0.06021241514227687,0.998183326937161,map,base_link
1723528224.3737867,5.389920878149331,-0.4765125455589317,-0.07945873704102627,4.824172185495553e-05,-0.0019989766516927657,0.05931553968624299,0.9982372806686856,map,base_link
1723528224.473816,5.450687428177555,-0.49519740745787116,-0.08322819454624483,0.0004219873258312134,-0.0021345912749742716,0.05992069763133621,0.9982007691051734,map,base_link
1723528224.5738437,5.551337512244092,-0.5125483185808664,-0.07665506320347212,0.0007985362290633468,-0.0020282744725434866,0.059011641840149856,0.9982549146234567,map,base_link
1723528224.7072144,5.714295078363623,-0.5365479769557011,-0.07075126563696503,0.0002710225241081251,-0.002647136783632352,0.05831421376830613,0.9982947318734205,map,base_link
1723528224.8072424,5.860253156590784,-0.5558331642086028,-0.08167765923008562,6.934211060700114e-05,-0.002996592708976929,0.05837736962900502,0.9982900872687291,map,base_link
1723528224.9072692,6.0233821499270945,-0.562621878634415,-0.08379370557056565,6.152050948267992e-05,-0.0030444062479596233,0.05814122681275998,0.9983037240993001,map,base_link
1723528225.040639,6.317415243363389,-0.6012789494851742,-0.09324491400810364,-0.00016194620690825368,-0.003939722778297625,0.057799910295799756,0.998320400837153,map,base_link
1723528225.1740122,6.721090985168925,-0.6302004905045803,-0.11029113697858023,0.0001630579676824059,-0.0043431770005692046,0.05756043194710111,0.9983325632772398,map,base_link
1723528225.3407288,7.081616051999476,-0.6795630448429458,-0.12320635034385735,0.000581324178342014,-0.0035785640587057137,0.05746357242107785,0.998341020787028,map,base_link
1723528225.4741008,7.313806952610277,-0.702978862503777,-0.11387472635394624,0.00048560724341152844,-0.0039009475288192407,0.05882531640962322,0.9982605516313315,map,base_link
1723528225.6408145,7.50518914987281,-0.7273684928952425,-0.10903710960227916,0.000689102578006257,-0.003392455779637266,0.06005380559747061,0.9981891387981946,map,base_link
1723528225.7741854,7.727176393810287,-0.7660296379494282,-0.10084716864589005,0.00035314493666453484,-0.003441626682577674,0.06147726818699917,0.9981024877189192,map,base_link
